0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 16, Note_on_c, 0, 53, 16
2, 32, Note_on_c, 0, 58, 64
2, 48, Note_on_c, 0, 56, 16
2, 64, Note_on_c, 0, 58, 16
2, 80, Note_on_c, 0, 58, 16
2, 96, Note_on_c, 0, 58, 16
2, 216, Note_on_c, 0, 56, 80
2, 232, Note_on_c, 0, 56, 72
2, 248, Note_on_c, 0, 56, 64
2, 264, Note_on_c, 0, 56, 64
2, 280, Note_on_c, 0, 56, 16
2, 296, Note_on_c, 0, 56, 16
2, 312, Note_on_c, 0, 56, 16
2, 328, Note_on_c, 0, 56, 16
2, 416, Note_on_c, 0, 56, 88
2, 432, Note_on_c, 0, 56, 80
2, 448, Note_on_c, 0, 56, 72
2, 464, Note_on_c, 0, 56, 72
2, 480, Note_on_c, 0, 56, 16
2, 496, Note_on_c, 0, 56, 16
2, 512, Note_on_c, 0, 56, 16
2, 528, Note_on_c, 0, 56, 16
2, 592, Note_on_c, 0, 56, 88
2, 608, Note_on_c, 0, 56, 80
2, 624, Note_on_c, 0, 56, 72
2, 640, Note_on_c, 0, 56, 16
2, 656, Note_on_c, 0, 56, 16
2, 672, Note_on_c, 0, 56, 16
2, 736, Note_on_c, 0, 56, 88
2, 752, Note_on_c, 0, 56, 80
2, 768, Note_on_c, 0, 56, 16
2, 784, Note_on_c, 0, 56, 16
2, 808, Note_on_c, 0, 56, 16
2, 832, Note_on_c, 0, 56, 16
2, 896, Note_on_c, 0, 56, 88
2, 912, Note_on_c, 0, 56, 80
2, 928, Note_on_c, 0, 56, 72
2, 944, Note_on_c, 0, 56, 16
2, 960, Note_on_c, 0, 56, 16
2, 976, Note_on_c, 0, 56, 16
2, 1040, Note_on_c, 0, 56, 88
2, 1056, Note_on_c, 0, 56, 80
2, 1072, Note_on_c, 0, 56, 16
2, 1088, Note_on_c, 0, 56, 16
2, 1152, Note_on_c, 0, 56, 88
2, 1168, Note_on_c, 0, 56, 16
2, 1184, Note_on_c, 0, 56, 80
2, 1200, Note_on_c, 0, 56, 16
2, 1216, Note_on_c, 0, 56, 16
2, 1240, Note_on_c, 0, 56, 16
2, 1304, Note_on_c, 0, 56, 88
2, 1320, Note_on_c, 0, 56, 80
2, 1336, Note_on_c, 0, 56, 16
2, 1352, Note_on_c, 0, 56, 16
2, 1416, Note_on_c, 0, 56, 88
2, 1432, Note_on_c, 0, 56, 16
2, 1448, Note_on_c, 0, 56, 80
2, 1464, Note_on_c, 0, 56, 16
2, 1480, Note_on_c, 0, 56, 16
2, 1504, Note_on_c, 0, 56, 16
2, 1568, Note_on_c, 0, 56, 88
2, 1584, Note_on_c, 0, 56, 80
2, 1600, Note_on_c, 0, 56, 16
2, 1616, Note_on_c, 0, 56, 16
2, 1680, Note_on_c, 0, 56, 88
2, 1696, Note_on_c, 0, 56, 16
2, 1712, Note_on_c, 0, 56, 72
2, 1728, Note_on_c, 0, 56, 16
2, 1752, Note_on_c, 0, 56, 16
2, 1776, Note_on_c, 0, 56, 16
2, 1840, Note_on_c, 0, 56, 88
2, 1856, Note_on_c, 0, 56, 80
2, 1872, Note_on_c, 0, 56, 16
2, 1888, Note_on_c, 0, 56, 16
2, 1952, Note_on_c, 0, 56, 88
2, 1968, Note_on_c, 0, 56, 16
2, 1984, Note_on_c, 0, 56, 72
2, 2000, Note_on_c, 0, 56, 16
2, 2024, Note_on_c, 0, 56, 16
2, 2048, Note_on_c, 0, 56, 16
2, 2112, Note_on_c, 0, 56, 88
2, 2128, Note_on_c, 0, 56, 80
2, 2144, Note_on_c, 0, 56, 16
2, 2160, Note_on_c, 0, 56, 16
2, 2224, Note_on_c, 0, 56, 88
2, 2240, Note_on_c, 0, 56, 16
2, 2256, Note_on_c, 0, 56, 72
2, 2272, Note_on_c, 0, 56, 16
2, 2296, Note_on_c, 0, 56, 16
2, 2320, Note_on_c, 0, 56, 16
2, 2384, Note_on_c, 0, 56, 88
2, 2400, Note_on_c, 0, 56, 80
2, 2416, Note_on_c, 0, 56, 16
2, 2432, Note_on_c, 0, 56, 16
2, 2496, Note_on_c, 0, 56, 88
2, 2512, Note_on_c, 0, 56, 16
2, 2544, Note_on_c, 0, 56, 16
2, 2584, Note_on_c, 0, 56, 88
2, 2600, Note_on_c, 0, 56, 16
2, 2632, Note_on_c, 0, 56, 16
2, 2656, Note_on_c, 0, 56, 16
2, 2704, Note_on_c, 0, 56, 88
2, 2720, Note_on_c, 0, 56, 80
2, 2736, Note_on_c, 0, 56, 16
2, 2752, Note_on_c, 0, 56, 16
2, 2816, Note_on_c, 0, 56, 88
2, 2832, Note_on_c, 0, 56, 16
2, 2864, Note_on_c, 0, 56, 16
2, 2904, Note_on_c, 0, 56, 88
2, 2920, Note_on_c, 0, 56, 16
2, 2952, Note_on_c, 0, 56, 16
2, 2992, Note_on_c, 0, 56, 88
2, 3008, Note_on_c, 0, 56, 16
2, 3040, Note_on_c, 0, 56, 16
2, 3080, Note_on_c, 0, 56, 88
2, 3096, Note_on_c, 0, 56, 16
2, 3128, Note_on_c, 0, 56, 16
2, 3168, Note_on_c, 0, 56, 88
2, 3184, Note_on_c, 0, 56, 16
2, 3216, Note_on_c, 0, 56, 16
2, 3256, Note_on_c, 0, 56, 88
2, 3272, Note_on_c, 0, 56, 16
2, 3304, Note_on_c, 0, 56, 16
2, 3344, Note_on_c, 0, 56, 88
2, 3360, Note_on_c, 0, 56, 16
2, 3392, Note_on_c, 0, 56, 16
2, 3432, Note_on_c, 0, 56, 88
2, 3448, Note_on_c, 0, 56, 16
2, 3480, Note_on_c, 0, 56, 16
2, 3520, Note_on_c, 0, 56, 88
2, 3536, Note_on_c, 0, 56, 16
2, 3568, Note_on_c, 0, 56, 16
2, 3608, Note_on_c, 0, 56, 88
